datetime,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,fog,rain,snow,hail,thunder,tornado
20160115T1300,14.0,57.2,10.0,50.0,77,11.1,6.9,-9999.0,-9999.0,310,NW,1.5,0.9,1016,30.01,-999,-999,-9999,-9999,-9999.00,-9999.00,Partly Cloudy,0,0,0,0,0,0
20160115T1500,12,54,10,50,81,9.3,5.8,,,320,NW,1,1,1016,30.02,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160115T1800,13,55,12,53,89,11.1,6.9,,,270,West,1,1,1017,30.05,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160115T2100,12,54,12,53,95,7.4,4.6,,,290,WNW,1,1,1017,30.04,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160116T0000,12,53,11,51,92,9.3,5.8,,,290,WNW,1,1,1016,30.00,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160116T0200,12.0,53.6,11.0,51.8,94,11.1,6.9,-9999.0,-9999.0,310,NW,1.5,0.9,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160116T0300,12,54,10,49,79,14.8,9.2,,,320,NW,1,1,1015,29.98,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160116T0300,12.0,53.6,10.0,50.0,88,14.8,9.2,-9999.0,-9999.0,320,NW,1.5,0.9,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Mostly Cloudy,0,0,0,0,0,0
20160116T0400,13.0,55.4,9.0,48.2,77,16.7,10.4,-9999.0,-9999.0,280,West,1.5,0.9,1016,30.01,-999,-999,-9999,-9999,-9999.00,-9999.00,Mist,0,0,0,0,0,0
20160116T0500,13.0,55.4,9.0,48.2,77,24.1,15.0,-9999.0,-9999.0,290,WNW,1.5,0.9,1016,30.01,-999,-999,-9999,-9999,-9999.00,-9999.00,Mist,0,0,0,0,0,0
20160116T0600,13,55,9,49,73,18.5,11.5,,,290,WNW,1,1,1016,30.01,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160116T0600,13.0,55.4,9.0,48.2,77,18.5,11.5,-9999.0,-9999.0,290,WNW,1.4,0.9,1016,30.01,-999,-999,-9999,-9999,-9999.00,-9999.00,Mist,0,0,0,0,0,0
20160116T0800,15.0,59.0,10.0,50.0,72,16.7,10.4,-9999.0,-9999.0,300,WNW,1.8,1.1,1014,29.95,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160116T0900,17,62,11,52,61,9.3,5.8,,,320,NW,1,1,1013,29.92,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20160116T0900,17.0,62.6,11.0,51.8,68,9.3,5.8,-9999.0,-9999.0,320,NW,1.8,1.1,1013,29.92,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160116T1000,17.0,62.6,11.0,51.8,68,11.1,6.9,-9999.0,-9999.0,290,WNW,1.8,1.1,1013,29.92,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160116T1100,16.0,60.8,12.0,53.6,77,11.1,6.9,-9999.0,-9999.0,270,West,1.8,1.1,1013,29.92,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160116T1200,15,60,12,53,71,7.4,4.6,,,290,WNW,1,1,1013,29.91,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160116T1200,15.0,59.0,12.0,53.6,82,7.4,4.6,-9999.0,-9999.0,290,WNW,1.2,0.7,1013,29.92,-999,-999,-9999,-9999,-9999.00,-9999.00,Partly Cloudy,0,0,0,0,0,0
20160116T1300,14.0,57.2,11.0,51.8,82,3.7,2.3,-9999.0,-9999.0,270,West,1.0,0.6,1013,29.92,-999,-999,-9999,-9999,-9999.00,-9999.00,Partly Cloudy,0,0,0,0,0,0
20160116T1500,13,55,12,53,89,3.7,2.3,,,320,NW,0.5,0,1015,29.97,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160116T1800,12,53,11,52,94,7.4,4.6,,,320,NW,0.5,0,1016,29.99,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160116T2100,10,51,10,50,95,3.7,2.3,,,290,WNW,0.2,0,1015,29.98,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20160117T0000,11,52,10,50,89,0.0,0.0,,,,,0.5,0,1016,29.99,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160117T0200,11.0,51.8,10.0,50.0,94,0.0,0.0,-9999.0,-9999.0,0,North,0.5,0.3,1016,30.01,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160117T0300,11,53,9,49,81,0.0,0.0,,,,,0.5,0,1018,30.05,-999,-999,-9999,-9999,,,Patches of Fog,1,0,0,0,0,0
20160117T0300,11.0,51.8,9.0,48.2,88,0.0,0.0,-9999.0,-9999.0,0,North,0.9,0.6,1017,30.04,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160117T0400,13.0,55.4,9.0,48.2,77,5.6,3.5,-9999.0,-9999.0,100,East,1.0,0.6,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Scattered Clouds,0,0,0,0,0,0
20160117T0500,14.0,57.2,10.0,50.0,77,0.0,0.0,-9999.0,-9999.0,0,North,1.5,0.9,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Partly Cloudy,0,0,0,0,0,0
20160117T0600,16,61,10,51,60,3.7,2.3,,,110,ESE,1,1,1018,30.06,-999,-999,-9999,-9999,,,Patches of Fog,1,0,0,0,0,0
20160117T0600,16.0,60.8,10.0,50.0,68,3.7,2.3,-9999.0,-9999.0,110,ESE,1.5,0.9,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Partly Cloudy,0,0,0,0,0,0
20160117T0700,16.0,60.8,9.0,48.2,63,5.6,3.5,-9999.0,-9999.0,120,ESE,1.5,0.9,1017,30.04,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160117T0800,17.0,62.6,9.0,48.2,59,5.6,3.5,-9999.0,-9999.0,150,SSE,1.5,0.9,1016,30.01,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160117T0900,19,65,10,51,50,3.7,2.3,,,0,North,1,1,1015,29.99,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20160117T0900,19.0,66.2,10.0,50.0,56,3.7,2.3,-9999.0,-9999.0,360,North,1.5,0.9,1016,30.01,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160117T1000,18.0,64.4,13.0,55.4,73,3.7,2.3,-9999.0,-9999.0,80,East,1.5,0.9,1014,29.95,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160117T1200,17,63,13,56,70,3.7,2.3,,,110,ESE,1,1,1014,29.96,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160117T1200,17.0,62.6,13.0,55.4,77,3.7,2.3,-9999.0,-9999.0,110,ESE,1.0,0.6,1014,29.95,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160117T1300,16.0,60.8,15.0,59.0,94,0.0,0.0,-9999.0,-9999.0,0,North,1.0,0.6,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Mist,0,0,0,0,0,0
20160117T1500,12,54,11,52,89,0.0,0.0,,,,,0.5,0,1016,30.01,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160117T1800,10,50,9,49,95,0.0,0.0,,,,,0.5,0,1016,30.01,-999,-999,-9999,-9999,,,Patches of Fog,1,0,0,0,0,0
20160117T2100,9,49,9,48,94,0.0,0.0,,,,,0.2,0,1016,30.00,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20160118T0000,7,45,7,45,98,0.0,0.0,,,,,0.2,0,1016,30.00,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20160118T0200,7.0,44.6,7.0,44.6,100,0.0,0.0,-9999.0,-9999.0,0,North,0.2,0.1,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160118T0300,8,46,7,45,95,0.0,0.0,,,,,0.5,0,1017,30.04,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20160118T0300,8.0,46.4,7.0,44.6,93,0.0,0.0,-9999.0,-9999.0,0,North,0.5,0.3,1016,30.01,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160118T0400,10.0,50.0,10.0,50.0,100,3.7,2.3,-9999.0,-9999.0,290,WNW,0.6,0.4,1017,30.04,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160118T0500,14.0,57.2,11.0,51.8,82,0.0,0.0,-9999.0,-9999.0,0,North,0.8,0.5,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160118T0600,17,62,11,52,61,0.0,0.0,,,,,1,1,1016,30.02,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20160118T0600,17.0,62.6,11.0,51.8,68,0.0,0.0,-9999.0,-9999.0,0,North,1.5,0.9,1017,30.04,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160118T0800,18.0,64.4,11.0,51.8,64,3.7,2.3,-9999.0,-9999.0,30,NNE,1.0,0.6,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160118T0900,19,65,11,52,54,7.4,4.6,,,320,NW,0.5,0,1013,29.93,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20160118T0900,19.0,66.2,11.0,51.8,60,7.4,4.6,-9999.0,-9999.0,320,NW,1.0,0.6,1013,29.92,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160118T1000,19.0,66.2,11.0,51.8,60,7.4,4.6,-9999.0,-9999.0,360,North,1.0,0.6,1013,29.92,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160118T1100,18.0,64.4,12.0,53.6,68,0.0,0.0,-9999.0,-9999.0,0,North,1.0,0.6,1012,29.89,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160118T1200,17,63,12,53,63,0.0,0.0,,,,,1,1,1013,29.91,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20160118T1200,17.0,62.6,12.0,53.6,72,0.0,0.0,-9999.0,-9999.0,0,North,1.0,0.6,1013,29.92,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160118T1300,14.0,57.2,12.0,53.6,88,0.0,0.0,-9999.0,-9999.0,0,North,1.0,0.6,1013,29.92,-999,-999,-9999,-9999,-9999.00,-9999.00,Mist,0,0,0,0,0,0
20160118T1500,12,54,10,51,86,0.0,0.0,,,,,1,1,1014,29.95,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160118T1800,10,51,10,49,92,0.0,0.0,,,,,0.5,0,1015,29.97,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20160118T2100,9,49,9,48,96,0.0,0.0,,,,,0.2,0,1014,29.96,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20160119T0000,9,49,9,48,94,7.4,4.6,,,290,WNW,0.2,0,1014,29.95,-999,-999,-9999,-9999,,,Heavy Fog,1,0,0,0,0,0
20160119T0200,10.0,50.0,10.0,50.0,100,5.6,3.5,-9999.0,-9999.0,320,NW,0.2,0.1,1014,29.95,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160119T0300,11,51,10,50,97,0.0,0.0,,,,,0.2,0,1015,29.98,-999,-999,-9999,-9999,,,Heavy Fog,1,0,0,0,0,0
20160119T0300,11.0,51.8,10.0,50.0,94,0.0,0.0,-9999.0,-9999.0,0,North,0.3,0.2,1014,29.95,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160119T0400,11.0,51.8,10.0,50.0,94,9.3,5.8,-9999.0,-9999.0,350,North,0.3,0.2,1016,30.01,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160119T0600,13,55,11,51,83,9.3,5.8,,,0,North,0.2,0,1017,30.03,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20160119T0600,13.0,55.4,11.0,51.8,88,9.3,5.8,-9999.0,-9999.0,360,North,0.4,0.2,1016,30.01,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160119T0800,15.0,59.0,12.0,53.6,82,9.3,5.8,-9999.0,-9999.0,30,NNE,0.6,0.4,1014,29.95,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160119T0900,15,59,12,53,76,0.0,0.0,,,,,0.2,0,1015,29.96,-999,-999,-9999,-9999,,,Patches of Fog,1,0,0,0,0,0
20160119T1000,15.0,59.0,12.0,53.6,82,0.0,0.0,-9999.0,-9999.0,0,North,0.5,0.3,1014,29.95,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160119T1100,15.0,59.0,12.0,53.6,82,0.0,0.0,-9999.0,-9999.0,0,North,0.5,0.3,1014,29.95,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160119T1200,14,58,12,54,80,0.0,0.0,,,,,0.2,0,1014,29.96,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20160119T1200,14.0,57.2,12.0,53.6,88,0.0,0.0,-9999.0,-9999.0,0,North,0.4,0.2,1014,29.95,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160119T1300,13.0,55.4,12.0,53.6,94,3.7,2.3,-9999.0,-9999.0,290,WNW,0.4,0.2,1015,29.98,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160119T1500,11,53,11,51,91,9.3,5.8,,,270,West,1,1,1017,30.03,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160119T1800,10,50,9,48,91,5.6,3.5,,,290,WNW,1,1,1018,30.06,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160119T2100,11,52,10,51,94,5.6,3.5,,,50,NE,1,1,1017,30.03,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160120T0000,11,51,10,50,95,5.6,3.5,,,270,West,1,1,1017,30.03,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160120T0200,10.0,50.0,10.0,50.0,100,11.1,6.9,-9999.0,-9999.0,280,West,0.5,0.3,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160120T0300,11,51,10,50,97,5.6,3.5,,,290,WNW,0.5,0,1019,30.09,-999,-999,-9999,-9999,,,Heavy Fog,1,0,0,0,0,0
20160120T0300,11.0,51.8,10.0,50.0,94,5.6,3.5,-9999.0,-9999.0,290,WNW,0.5,0.3,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160120T0500,11.0,51.8,9.0,48.2,88,5.6,3.5,-9999.0,-9999.0,290,WNW,0.7,0.4,1020,30.12,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160120T0600,12,53,9,48,78,5.6,3.5,,,270,West,0.5,0,1020,30.12,-999,-999,-9999,-9999,,,Patches of Fog,1,0,0,0,0,0
20160120T0700,13.0,55.4,10.0,50.0,82,7.4,4.6,-9999.0,-9999.0,270,West,0.9,0.6,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160120T0800,14.0,57.2,10.0,50.0,77,5.6,3.5,-9999.0,-9999.0,240,WSW,1.0,0.6,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160120T0900,15,59,10,49,62,9.3,5.8,,,290,WNW,1,1,1018,30.06,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20160120T0900,15.0,59.0,10.0,50.0,72,9.3,5.8,-9999.0,-9999.0,290,WNW,1.0,0.6,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160120T1000,15.0,59.0,9.0,48.2,67,7.4,4.6,-9999.0,-9999.0,270,West,1.0,0.6,1017,30.04,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160120T1100,14.0,57.2,10.0,50.0,77,9.3,5.8,-9999.0,-9999.0,290,WNW,1.0,0.6,1017,30.04,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160120T1200,14,57,10,51,73,5.6,3.5,,,290,WNW,0.5,0,1018,30.05,-999,-999,-9999,-9999,,,Patches of Fog,1,0,0,0,0,0
20160120T1200,14.0,57.2,10.0,50.0,77,5.6,3.5,-9999.0,-9999.0,290,WNW,0.8,0.5,1017,30.04,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160120T1300,13.0,55.4,10.0,50.0,82,3.7,2.3,-9999.0,-9999.0,290,WNW,0.8,0.5,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160120T1500,10,51,10,49,92,3.7,2.3,,,270,West,1,1,1020,30.12,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160120T1800,8,46,7,45,95,0.0,0.0,,,,,1,1,1021,30.15,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160120T2100,10,49,9,49,98,7.4,4.6,,,320,NW,1,1,1020,30.12,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160121T0000,9,48,8,46,92,13.0,8.1,,,270,West,1,1,1019,30.10,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160121T0200,9.0,48.2,6.0,42.8,82,5.6,3.5,-9999.0,-9999.0,280,West,0.8,0.5,1020,30.12,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160121T0300,9,48,7,44,83,9.3,5.8,,,290,WNW,0.5,0,1021,30.15,-999,-999,-9999,-9999,,,Patches of Fog,1,0,0,0,0,0
20160121T0300,9.0,48.2,7.0,44.6,87,9.3,5.8,-9999.0,-9999.0,290,WNW,0.8,0.5,1020,30.12,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160121T0400,10.0,50.0,7.0,44.6,82,11.1,6.9,-9999.0,-9999.0,260,West,1.2,0.7,1022,30.18,-999,-999,-9999,-9999,-9999.00,-9999.00,Scattered Clouds,0,0,0,0,0,0
20160121T0500,11.0,51.8,7.0,44.6,76,9.3,5.8,-9999.0,-9999.0,260,West,1.2,0.7,1023,30.21,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160121T0600,12,54,8,46,67,7.4,4.6,,,290,WNW,1,1,1020,30.12,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20160121T0700,14.0,57.2,8.0,46.4,67,13.0,8.1,-9999.0,-9999.0,260,West,1.5,0.9,1022,30.18,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160121T0800,15.0,59.0,7.0,44.6,59,9.3,5.8,-9999.0,-9999.0,240,WSW,2.0,1.2,1021,30.15,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160121T0900,17,62,8,47,48,13.0,8.1,,,270,West,2,1,1019,30.10,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20160121T0900,17.0,62.6,8.0,46.4,55,13.0,8.1,-9999.0,-9999.0,270,West,2.0,1.2,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160121T1000,17.0,62.6,9.0,48.2,59,11.1,6.9,-9999.0,-9999.0,290,WNW,2.0,1.2,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160121T1100,17.0,62.6,8.0,46.4,55,11.1,6.9,-9999.0,-9999.0,290,WNW,2.0,1.2,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160121T1200,15,60,9,49,56,7.4,4.6,,,320,NW,1,1,1019,30.09,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20160121T1200,15.0,59.0,9.0,48.2,67,7.4,4.6,-9999.0,-9999.0,320,NW,1.8,1.1,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160121T1300,15.0,59.0,9.0,48.2,67,5.6,3.5,-9999.0,-9999.0,300,WNW,1.5,0.9,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160121T1500,10,50,8,47,85,0.0,0.0,,,,,1,1,1020,30.12,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160121T1800,8,46,7,45,96,0.0,0.0,,,,,0.5,0,1020,30.14,-999,-999,-9999,-9999,,,Patches of Fog,1,0,0,0,0,0
20160121T2100,7,44,6,44,97,0.0,0.0,,,,,0.5,0,1020,30.12,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20160122T0000,5,42,5,42,99,0.0,0.0,,,,,0.2,0,1019,30.10,-999,-999,-9999,-9999,,,Heavy Fog,1,0,0,0,0,0
20160122T0200,7.0,44.6,7.0,44.6,100,0.0,0.0,-9999.0,-9999.0,0,North,0.1,0.1,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160122T0300,8,47,8,46,95,3.7,2.3,,,110,ESE,0.2,0,1020,30.12,-999,-999,-9999,-9999,,,Heavy Fog,1,0,0,0,0,0
20160122T0400,9.0,48.2,8.0,46.4,93,5.6,3.5,-9999.0,-9999.0,100,East,0.4,0.2,1020,30.12,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160122T0500,10.0,50.0,9.0,48.2,94,7.4,4.6,-9999.0,-9999.0,180,South,0.5,0.3,1022,30.18,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160122T0600,14,56,9,48,67,3.7,2.3,,,110,ESE,0.5,0,1021,30.16,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20160122T0800,16.0,60.8,10.0,50.0,68,3.7,2.3,-9999.0,-9999.0,50,NE,0.8,0.5,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160122T0900,17,62,12,53,65,7.4,4.6,,,70,ENE,0.5,0,1018,30.08,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20160122T0900,17.0,62.6,12.0,53.6,72,7.4,4.6,-9999.0,-9999.0,70,ENE,0.8,0.5,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160122T1000,17.0,62.6,11.0,51.8,68,3.7,2.3,-9999.0,-9999.0,60,ENE,0.8,0.5,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160122T1100,17.0,62.6,11.0,51.8,68,7.4,4.6,-9999.0,-9999.0,130,SE,0.8,0.5,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160122T1200,15,60,12,53,71,5.6,3.5,,,110,ESE,0.5,0,1018,30.07,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160122T1200,15.0,59.0,12.0,53.6,82,5.6,3.5,-9999.0,-9999.0,110,ESE,0.8,0.5,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Mist,0,0,0,0,0,0
20160122T1300,14.0,57.2,11.0,51.8,82,5.6,3.5,-9999.0,-9999.0,90,East,1.0,0.6,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Mist,0,0,0,0,0,0
20160122T1500,11,53,11,51,91,0.0,0.0,,,,,1,1,1020,30.12,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160122T1800,9,49,9,48,96,0.0,0.0,,,,,1,1,1021,30.15,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160122T2100,7,45,7,44,94,0.0,0.0,,,,,0.5,0,1021,30.15,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20160123T0000,6,42,5,42,98,0.0,0.0,,,,,0.5,0,1020,30.12,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20160123T0200,5.0,41.0,5.0,41.0,100,5.6,3.5,-9999.0,-9999.0,150,SSE,0.1,0.1,1020,30.12,3.9,39.0,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160123T0300,8,46,8,46,98,3.7,2.3,,,140,SE,0.2,0,1021,30.16,-999,-999,-9999,-9999,,,Partial Fog,1,0,0,0,0,0
20160123T0300,8.0,46.4,8.0,46.4,100,3.7,2.3,-9999.0,-9999.0,140,SE,0.3,0.2,1020,30.12,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160123T0400,9.0,48.2,9.0,48.2,100,3.7,2.3,-9999.0,-9999.0,170,South,0.5,0.3,1021,30.15,-999,-999,-9999,-9999,-9999.00,-9999.00,Fog,1,0,0,0,0,0
20160123T0500,13.0,55.4,10.0,50.0,82,5.6,3.5,-9999.0,-9999.0,120,ESE,1.0,0.6,1021,30.15,-999,-999,-9999,-9999,-9999.00,-9999.00,Mist,0,0,0,0,0,0
20160123T0600,17,63,10,50,54,5.6,3.5,,,180,South,1,1,1021,30.15,-999,-999,-9999,-9999,,,Mist,0,0,0,0,0,0
20160123T0600,17.0,62.6,10.0,50.0,63,5.6,3.5,-9999.0,-9999.0,180,South,1.2,0.7,1021,30.15,-999,-999,-9999,-9999,-9999.00,-9999.00,Mist,0,0,0,0,0,0
20160123T0700,18.0,64.4,10.0,50.0,59,3.7,2.3,-9999.0,-9999.0,110,ESE,1.5,0.9,1020,30.12,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160123T0800,19.0,66.2,10.0,50.0,56,5.6,3.5,-9999.0,-9999.0,100,East,2.0,1.2,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160123T0900,22,72,11,52,39,3.7,2.3,,,70,ENE,2,1,1018,30.07,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
20160123T0900,22.0,71.6,11.0,51.8,50,3.7,2.3,-9999.0,-9999.0,70,ENE,2.0,1.2,1019,30.09,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160123T1000,21.0,69.8,12.0,53.6,56,7.4,4.6,-9999.0,-9999.0,90,East,1.8,1.1,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160123T1100,20.0,68.0,13.0,55.4,64,3.7,2.3,-9999.0,-9999.0,70,ENE,1.8,1.1,1018,30.06,-999,-999,-9999,-9999,-9999.00,-9999.00,Smoke,0,0,0,0,0,0
20160123T1200,19,66,13,56,62,3.7,2.3,,,70,ENE,1,1,1018,30.07,-999,-999,-9999,-9999,,,Smoke,0,0,0,0,0,0
